135.00;272.00
136.00;274.00
137.00;276.00
138.00;278.00
139.00;280.00
140.00;282.00
141.00;284.00
142.00;286.00
143.00;287.00
144.00;291.00
145.00;292.00
146.00;294.00
147.00;296.00
148.00;297.00
149.00;300.00
150.00;303.00
151.00;304.00
152.00;306.00
153.00;307.00
154.00;310.00
155.00;313.00
156.00;314.00
157.00;316.00
158.00;316.00
159.00;322.00
160.00;322.00
161.00;323.00
162.00;327.00
163.00;328.00
164.00;330.00
165.00;332.00
166.00;334.00
167.00;336.00
168.00;338.00
169.00;340.00
170.00;341.00
171.00;345.00
172.00;346.00
173.00;347.00
174.00;348.00
175.00;355.00
176.00;353.00
177.00;357.00
178.00;358.00
179.00;360.00
180.00;361.00
181.00;365.00
182.00;365.00
183.00;369.00
184.00;369.00
185.00;373.00
186.00;374.00
187.00;376.00
188.00;378.00
189.00;380.00
190.00;382.00
191.00;381.00
192.00;387.00
193.00;389.00
194.00;391.00
195.00;392.00
196.00;394.00
197.00;395.00
198.00;399.00
199.00;398.00
200.00;404.00
201.00;404.00
202.00;406.00
203.00;408.00
204.00;410.00
205.00;412.00
206.00;414.00
207.00;416.00
208.00;418.00
209.00;420.00
210.00;421.00
211.00;424.00
212.00;427.00
213.00;427.00
214.00;431.00
215.00;431.00
216.00;435.00
217.00;436.00
218.00;438.00
219.00;440.00
220.00;439.00
221.00;446.00
222.00;447.00
223.00;447.00
224.00;451.00
225.00;451.00
226.00;455.00
227.00;455.00
228.00;458.00
229.00;460.00
230.00;463.00
231.00;464.00
232.00;466.00
233.00;467.00
234.00;470.00
235.00;473.00
236.00;473.00
237.00;477.00
238.00;478.00
239.00;478.00
240.00;483.00
241.00;485.00
242.00;486.00
243.00;488.00
244.00;489.00
245.00;492.00
246.00;495.00
247.00;496.00
248.00;496.00
249.00;502.00
250.00;502.00
251.00;503.00
252.00;507.00
253.00;508.00
254.00;510.00
255.00;512.00
256.00;514.00
257.00;516.00
258.00;518.00
259.00;520.00
260.00;522.00
261.00;522.00
262.00;528.00
263.00;528.00
264.00;530.00
265.00;529.00
266.00;534.00
267.00;539.00
268.00;537.00
269.00;540.00
270.00;543.00
271.00;543.00
272.00;545.00
273.00;550.00
274.00;548.00
275.00;554.00
276.00;554.00
277.00;556.00
278.00;558.00
279.00;560.00
280.00;562.00
281.00;564.00
282.00;566.00
283.00;566.00
284.00;571.00
285.00;571.00
286.00;575.00
287.00;577.00
288.00;577.00
289.00;581.00
290.00;581.00
291.00;584.00
292.00;586.00
293.00;587.00
294.00;592.00
295.00;592.00
296.00;594.00
297.00;596.00
298.00;597.00
299.00;601.00
300.00;602.00
301.00;604.00
302.00;606.00
303.00;608.00
304.00;609.00
305.00;610.00
306.00;617.00
307.00;616.00
308.00;618.00
309.00;620.00
310.00;621.00
311.00;624.00
312.00;627.00
313.00;627.00
314.00;631.00
315.00;632.00
316.00;634.00
317.00;636.00
318.00;638.00
319.00;640.00
320.00;642.00
321.00;644.00
322.00;646.00
323.00;647.00
324.00;650.00
325.00;652.00
326.00;655.00
327.00;651.00
328.00;662.00
329.00;659.00
330.00;663.00
331.00;664.00
332.00;667.00
333.00;668.00
334.00;670.00
335.00;671.00
336.00;673.00
337.00;676.00
338.00;680.00
339.00;677.00
340.00;685.00
341.00;683.00
342.00;687.00
343.00;687.00
344.00;690.00
345.00;693.00
346.00;694.00
347.00;696.00
348.00;698.00
349.00;700.00
350.00;701.00
351.00;705.00
352.00;706.00
353.00;707.00
354.00;711.00
355.00;709.00
356.00;716.00
357.00;715.00
358.00;720.00
359.00;720.00
360.00;722.00
361.00;724.00
362.00;726.00
363.00;727.00
364.00;730.00
365.00;733.00
366.00;734.00
367.00;736.00
368.00;738.00
369.00;738.00
370.00;744.00
371.00;744.00
372.00;745.00
373.00;749.00
374.00;750.00
375.00;752.00
376.00;754.00
377.00;756.00
378.00;758.00
379.00;760.00
380.00;762.00
381.00;763.00
382.00;765.00
383.00;770.00
384.00;770.00
385.00;771.00
386.00;774.00
387.00;776.00
388.00;779.00
389.00;779.00
390.00;783.00
391.00;784.00
392.00;786.00
393.00;788.00
394.00;789.00
395.00;793.00
396.00;794.00
397.00;796.00
398.00;798.00
399.00;800.00
400.00;802.00
401.00;804.00
402.00;804.00
403.00;808.00
404.00;809.00
405.00;815.00
406.00;814.00
407.00;816.00
408.00;818.00
409.00;820.00
410.00;822.00
411.00;823.00
412.00;827.00
413.00;827.00
414.00;829.00
415.00;834.00
416.00;834.00
417.00;836.00
418.00;837.00
419.00;841.00
420.00;842.00
421.00;843.00
422.00;847.00
423.00;848.00
424.00;850.00
425.00;852.00
426.00;853.00
427.00;855.00
428.00;859.00
429.00;861.00
430.00;861.00
431.00;863.00
432.00;867.00
433.00;868.00
434.00;871.00
435.00;872.00
436.00;873.00
437.00;876.00
438.00;879.00
439.00;880.00
440.00;882.00
441.00;884.00
442.00;886.00
443.00;888.00
444.00;889.00
445.00;893.00
446.00;894.00
447.00;894.00
448.00;900.00
449.00;900.00
450.00;897.00
451.00;908.00
452.00;907.00
453.00;908.00
454.00;909.00
455.00;913.00
456.00;914.00
457.00;916.00
458.00;917.00
459.00;919.00
460.00;924.00
461.00;924.00
462.00;925.00
463.00;929.00
464.00;930.00
465.00;932.00
466.00;934.00
467.00;936.00
468.00;938.00
469.00;939.00
470.00;942.00
471.00;945.00
472.00;946.00
473.00;947.00
474.00;951.00
475.00;952.00
476.00;954.00
477.00;956.00
478.00;958.00
479.00;955.00
480.00;967.00
481.00;963.00
482.00;967.00
483.00;968.00
484.00;969.00
485.00;973.00
486.00;974.00
487.00;976.00
488.00;978.00
489.00;979.00
490.00;981.00
491.00;985.00
492.00;987.00
493.00;984.00
494.00;993.00
495.00;993.00
496.00;994.00
497.00;995.00
498.00;999.00
499.00;999.00
500.00;1003.00
501.00;1004.00
502.00;1006.00
503.00;1008.00
504.00;1010.00
505.00;1010.00
506.00;1015.00
507.00;1017.00
508.00;1018.00
509.00;1020.00
510.00;1022.00
511.00;1024.00
512.00;1026.00
513.00;1028.00
514.00;1030.00
515.00;1032.00
516.00;1034.00
517.00;1036.00
518.00;1038.00
519.00;1040.00
520.00;1042.00
521.00;1044.00
522.00;1046.00
523.00;1048.00
524.00;1050.00
525.00;1051.00
526.00;1055.00
527.00;1055.00
528.00;1058.00
529.00;1061.00
530.00;1062.00
531.00;1063.00
532.00;1067.00
533.00;1066.00
534.00;1071.00
535.00;1073.00
536.00;1074.00
537.00;1076.00
538.00;1069.00
539.00;1084.00
540.00;1087.00
541.00;1084.00
542.00;1083.00
543.00;1091.00
544.00;1090.00
545.00;1091.00
546.00;1095.00
547.00;1096.00
548.00;1097.00
549.00;1101.00
550.00;1101.00
551.00;1105.00
552.00;1106.00
553.00;1108.00
554.00;1108.00
555.00;1114.00
556.00;1113.00
557.00;1117.00
558.00;1118.00
559.00;1120.00
560.00;1122.00
561.00;1123.00
562.00;1127.00
563.00;1128.00
564.00;1127.00
565.00;1135.00
566.00;1132.00
567.00;1138.00
568.00;1138.00
569.00;1140.00
570.00;1140.00
571.00;1146.00
572.00;1146.00
573.00;1148.00
574.00;1150.00
575.00;1152.00
576.00;1154.00
577.00;1156.00
578.00;1155.00
579.00;1163.00
580.00;1162.00
581.00;1163.00
582.00;1164.00
583.00;1171.00
584.00;1170.00
585.00;1172.00
586.00;1172.00
587.00;1178.00
588.00;1177.00
589.00;1181.00
590.00;1182.00
591.00;1182.00
592.00;1188.00
593.00;1188.00
594.00;1190.00
595.00;1192.00
596.00;1194.00
597.00;1195.00
598.00;1198.00
599.00;1201.00
600.00;1202.00
601.00;1204.00
602.00;1206.00
603.00;1208.00
604.00;1210.00
605.00;1212.00
606.00;1214.00
607.00;1216.00
608.00;1216.00
609.00;1222.00
610.00;1222.00
611.00;1222.00
612.00;1228.00
613.00;1227.00
614.00;1231.00
615.00;1231.00
616.00;1235.00
617.00;1236.00
618.00;1237.00
619.00;1241.00
620.00;1241.00
621.00;1243.00
622.00;1248.00
623.00;1248.00
624.00;1248.00
625.00;1253.00
626.00;1254.00
627.00;1257.00
628.00;1258.00
629.00;1260.00
630.00;1261.00
631.00;1264.00
632.00;1267.00
633.00;1266.00
634.00;1271.00
635.00;1273.00
636.00;1273.00
637.00;1276.00
638.00;1278.00
639.00;1281.00
640.00;1282.00
641.00;1284.00
642.00;1286.00
643.00;1287.00
644.00;1291.00
645.00;1292.00
646.00;1294.00
647.00;1296.00
648.00;1298.00
649.00;1300.00
650.00;1302.00
651.00;1304.00
652.00;1305.00
653.00;1309.00
654.00;1310.00
655.00;1311.00
656.00;1314.00
657.00;1316.00
658.00;1319.00
659.00;1320.00
660.00;1322.00
661.00;1321.00
662.00;1328.00
663.00;1329.00
664.00;1328.00
665.00;1334.00
666.00;1333.00
667.00;1337.00
668.00;1338.00
669.00;1339.00
670.00;1342.00
671.00;1345.00
672.00;1346.00
673.00;1348.00
674.00;1349.00
675.00;1353.00
676.00;1354.00
677.00;1355.00
678.00;1359.00
679.00;1360.00
680.00;1362.00
681.00;1364.00
682.00;1365.00
683.00;1368.00
684.00;1371.00
685.00;1370.00
686.00;1376.00
687.00;1376.00
688.00;1377.00
689.00;1379.00
690.00;1384.00
691.00;1384.00
692.00;1386.00
693.00;1388.00
694.00;1389.00
695.00;1393.00
696.00;1394.00
697.00;1396.00
698.00;1398.00
699.00;1399.00
700.00;1401.00
701.00;1406.00
702.00;1406.00
703.00;1406.00
704.00;1412.00
705.00;1410.00
706.00;1416.00
707.00;1416.00
708.00;1418.00
709.00;1419.00
710.00;1422.00
711.00;1424.00
712.00;1426.00
713.00;1429.00
714.00;1429.00
715.00;1431.00
716.00;1436.00
717.00;1431.00
718.00;1443.00
719.00;1440.00
720.00;1441.00
721.00;1443.00
722.00;1447.00
723.00;1448.00
724.00;1450.00
725.00;1453.00
726.00;1454.00
727.00;1456.00
728.00;1458.00
729.00;1460.00
730.00;1462.00
731.00;1464.00
732.00;1466.00
733.00;1468.00
734.00;1469.00
735.00;1472.00
736.00;1475.00
737.00;1476.00
738.00;1477.00
739.00;1481.00
740.00;1482.00
741.00;1484.00
742.00;1484.00
743.00;1489.00
744.00;1489.00
745.00;1493.00
746.00;1493.00
747.00;1498.00
748.00;1497.00
749.00;1497.00
750.00;1506.00
751.00;1504.00
752.00;1505.00
753.00;1509.00
754.00;1510.00
755.00;1512.00
756.00;1514.00
757.00;1516.00
758.00;1517.00
759.00;1521.00
760.00;1522.00
761.00;1524.00
762.00;1526.00
763.00;1528.00
764.00;1530.00
765.00;1532.00
766.00;1534.00
767.00;1532.00
768.00;1542.00
769.00;1540.00
770.00;1542.00
771.00;1543.00
772.00;1547.00
773.00;1546.00
774.00;1552.00
775.00;1552.00
776.00;1554.00
777.00;1556.00
778.00;1558.00
779.00;1558.00
780.00;1564.00
781.00;1564.00
782.00;1566.00
783.00;1568.00
784.00;1570.00
785.00;1572.00
786.00;1574.00
787.00;1576.00
788.00;1577.00
789.00;1580.00
790.00;1583.00
791.00;1582.00
792.00;1588.00
793.00;1588.00
794.00;1590.00
795.00;1591.00
796.00;1595.00
797.00;1593.00
798.00;1601.00
799.00;1599.00
800.00;1603.00
801.00;1604.00
802.00;1606.00
803.00;1608.00
804.00;1610.00
805.00;1612.00
806.00;1614.00
807.00;1613.00
808.00;1621.00
809.00;1620.00
810.00;1622.00
811.00;1624.00
812.00;1626.00
813.00;1628.00
814.00;1630.00
815.00;1632.00
816.00;1634.00
817.00;1636.00
818.00;1638.00
819.00;1640.00
820.00;1642.00
821.00;1644.00
822.00;1643.00
823.00;1651.00
824.00;1649.00
825.00;1653.00
826.00;1654.00
827.00;1656.00
828.00;1657.00
829.00;1661.00
830.00;1661.00
831.00;1665.00
832.00;1666.00
833.00;1668.00
834.00;1670.00
835.00;1672.00
836.00;1674.00
837.00;1676.00
838.00;1676.00
839.00;1682.00
840.00;1682.00
841.00;1684.00
842.00;1686.00
843.00;1688.00
844.00;1690.00
845.00;1692.00
846.00;1692.00
847.00;1697.00
848.00;1697.00
849.00;1701.00
850.00;1703.00
851.00;1704.00
852.00;1706.00
853.00;1705.00
854.00;1713.00
855.00;1712.00
856.00;1714.00
857.00;1716.00
858.00;1718.00
859.00;1720.00
860.00;1722.00
861.00;1724.00
862.00;1725.00
863.00;1729.00
864.00;1730.00
865.00;1731.00
866.00;1733.00
867.00;1738.00
868.00;1738.00
869.00;1740.00
870.00;1742.00
871.00;1744.00
872.00;1745.00
873.00;1749.00
874.00;1748.00
875.00;1753.00
876.00;1754.00
877.00;1757.00
878.00;1758.00
879.00;1760.00
880.00;1761.00
881.00;1764.00
882.00;1767.00
883.00;1767.00
884.00;1771.00
885.00;1772.00
886.00;1772.00
887.00;1776.00
888.00;1779.00
889.00;1781.00
890.00;1782.00
891.00;1784.00
892.00;1785.00
893.00;1788.00
894.00;1791.00
895.00;1791.00
896.00;1795.00
897.00;1796.00
898.00;1798.00
899.00;1800.00
900.00;1802.00
901.00;1803.00
902.00;1807.00
903.00;1807.00
904.00;1811.00
905.00;1811.00
906.00;1815.00
907.00;1816.00
908.00;1816.00
909.00;1822.00
910.00;1822.00
911.00;1824.00
912.00;1826.00
913.00;1828.00
914.00;1830.00
915.00;1830.00
916.00;1835.00
917.00;1836.00
918.00;1839.00
919.00;1839.00
920.00;1843.00
921.00;1844.00
922.00;1844.00
923.00;1849.00
924.00;1851.00
925.00;1851.00
926.00;1854.00
927.00;1857.00
928.00;1857.00
929.00;1861.00
930.00;1862.00
931.00;1861.00
932.00;1869.00
933.00;1867.00
934.00;1870.00
935.00;1872.00
936.00;1875.00
937.00;1876.00
938.00;1878.00
939.00;1880.00
940.00;1882.00
941.00;1881.00
942.00;1889.00
943.00;1888.00
944.00;1890.00
945.00;1892.00
946.00;1894.00
947.00;1896.00
948.00;1897.00
949.00;1898.00
950.00;1905.00
951.00;1904.00
952.00;1906.00
953.00;1908.00
954.00;1910.00
955.00;1912.00
956.00;1914.00
957.00;1916.00
958.00;1917.00
959.00;1921.00
960.00;1922.00
961.00;1923.00
962.00;1926.00
963.00;1928.00
964.00;1931.00
965.00;1931.00
966.00;1933.00
967.00;1938.00
968.00;1938.00
969.00;1940.00
970.00;1939.00
971.00;1947.00
972.00;1946.00
973.00;1948.00
974.00;1950.00
975.00;1950.00
976.00;1956.00
977.00;1955.00
978.00;1959.00
979.00;1959.00
980.00;1962.00
981.00;1965.00
982.00;1966.00
983.00;1968.00
984.00;1970.00
985.00;1971.00
986.00;1975.00
987.00;1975.00
988.00;1979.00
989.00;1980.00
990.00;1981.00
991.00;1984.00
992.00;1987.00
993.00;1988.00
994.00;1988.00
995.00;1994.00
996.00;1994.00
997.00;1996.00
998.00;1998.00
999.00;1997.00
1000.00;2005.00
1001.00;2002.00
1002.00;2006.00
1003.00;2010.00
1004.00;2010.00
1005.00;2012.00
1006.00;2013.00
1007.00;2017.00
1008.00;2018.00
1009.00;2019.00
1010.00;2022.00
1011.00;2025.00
1012.00;2026.00
1013.00;2026.00
1014.00;2032.00
1015.00;2032.00
1016.00;2034.00
1017.00;2036.00
1018.00;2038.00
1019.00;2040.00
1020.00;2042.00
1021.00;2044.00
1022.00;2046.00
1023.00;2047.00
1024.00;2051.00
1025.00;2050.00
1026.00;2055.00
1027.00;2057.00
1028.00;2058.00
1029.00;2060.00
1030.00;2061.00
1031.00;2062.00
1032.00;2068.00
1033.00;2069.00
1034.00;2070.00
1035.00;2072.00
1036.00;2073.00
1037.00;2077.00
1038.00;2078.00
1039.00;2080.00
1040.00;2082.00
1041.00;2084.00
1042.00;2085.00
1043.00;2089.00
1044.00;2090.00
1045.00;2092.00
1046.00;2093.00
1047.00;2096.00
1048.00;2097.00
1049.00;2098.00
1050.00;2104.00
1051.00;2105.00
1052.00;2106.00
1053.00;2108.00
1054.00;2111.00
1055.00;2111.00
1056.00;2114.00
1057.00;2116.00
1058.00;2119.00
1059.00;2118.00
1060.00;2123.00
1061.00;2125.00
1062.00;2126.00
1063.00;2127.00
1064.00;2131.00
1065.00;2132.00
1066.00;2134.00
1067.00;2136.00
1068.00;2138.00
1069.00;2139.00
1070.00;2142.00
1071.00;2145.00
1072.00;2146.00
1073.00;2148.00
1074.00;2150.00
1075.00;2152.00
1076.00;2154.00
1077.00;2156.00
1078.00;2158.00
1079.00;2160.00
1080.00;2162.00
1081.00;2164.00
1082.00;2166.00
1083.00;2167.00
1084.00;2171.00
1085.00;2172.00
1086.00;2174.00
1087.00;2176.00
1088.00;2177.00
1089.00;2181.00
1090.00;2182.00
1091.00;2184.00
1092.00;2185.00
1093.00;2189.00
1094.00;2190.00
1095.00;2192.00
1096.00;2192.00
1097.00;2198.00
1098.00;2198.00
1099.00;2200.00
1100.00;2202.00
1101.00;2204.00
1102.00;2206.00
1103.00;2208.00
1104.00;2210.00
1105.00;2212.00
1106.00;2210.00
1107.00;2220.00
1108.00;2217.00
1109.00;2221.00
1110.00;2222.00
1111.00;2224.00
1112.00;2226.00
1113.00;2227.00
1114.00;2231.00
1115.00;2231.00
1116.00;2235.00
1117.00;2236.00
1118.00;2238.00
1119.00;2240.00
1120.00;2242.00
1121.00;2244.00
1122.00;2245.00
1123.00;2249.00
1124.00;2250.00
1125.00;2252.00
1126.00;2254.00
1127.00;2256.00
1128.00;2255.00
1129.00;2262.00
1130.00;2263.00
1131.00;2264.00
1132.00;2265.00
1133.00;2269.00
1134.00;2270.00
1135.00;2272.00
1136.00;2272.00
1137.00;2278.00
1138.00;2275.00
1139.00;2283.00
1140.00;2282.00
1141.00;2283.00
1142.00;2287.00
1143.00;2287.00
1144.00;2291.00
1145.00;2291.00
1146.00;2295.00
1147.00;2296.00
1148.00;2297.00
1149.00;2300.00
1150.00;2302.00
1151.00;2305.00
1152.00;2306.00
1153.00;2308.00
1154.00;2309.00
1155.00;2312.00
1156.00;2314.00
1157.00;2317.00
1158.00;2318.00
1159.00;2320.00
1160.00;2320.00
1161.00;2326.00
1162.00;2322.00
1163.00;2332.00
1164.00;2328.00
1165.00;2331.00
1166.00;2336.00
1167.00;2337.00
1168.00;2338.00
1169.00;2338.00
1170.00;2343.00
1171.00;2345.00
1172.00;2346.00
1173.00;2346.00
1174.00;2351.00
1175.00;2351.00
1176.00;2356.00
1177.00;2354.00
1178.00;2360.00
1179.00;2360.00
1180.00;2362.00
1181.00;2364.00
1182.00;2363.00
1183.00;2371.00
1184.00;2370.00
1185.00;2372.00
1186.00;2374.00
1187.00;2375.00
1188.00;2379.00
1189.00;2380.00
1190.00;2381.00
1191.00;2385.00
1192.00;2386.00
1193.00;2387.00
1194.00;2391.00
1195.00;2391.00
1196.00;2395.00
1197.00;2396.00
1198.00;2397.00
1199.00;2401.00
1200.00;2401.00
1201.00;2404.00
1202.00;2405.00
1203.00;2410.00
1204.00;2410.00
1205.00;2412.00
1206.00;2413.00
1207.00;2415.00
1208.00;2420.00
1209.00;2420.00
1210.00;2422.00
1211.00;2424.00
1212.00;2426.00
1213.00;2427.00
1214.00;2428.00
1215.00;2435.00
1216.00;2433.00
1217.00;2437.00
1218.00;2438.00
1219.00;2439.00
1220.00;2443.00
1221.00;2444.00
1222.00;2446.00
1223.00;2448.00
1224.00;2449.00
1225.00;2451.00
1226.00;2455.00
1227.00;2453.00
1228.00;2461.00
1229.00;2461.00
1230.00;2460.00
1231.00;2466.00
1232.00;2466.00
1233.00;2468.00
1234.00;2469.00
1235.00;2473.00
1236.00;2474.00
1237.00;2476.00
1238.00;2478.00
1239.00;2479.00
1240.00;2483.00
1241.00;2483.00
1242.00;2485.00
1243.00;2490.00
1244.00;2490.00
1245.00;2492.00
1246.00;2494.00
1247.00;2496.00
1248.00;2497.00
1249.00;2501.00
1250.00;2501.00
1251.00;2505.00
1252.00;2506.00
1253.00;2508.00
1254.00;2510.00
1255.00;2511.00
1256.00;2515.00
1257.00;2516.00
1258.00;2518.00
1259.00;2520.00
1260.00;2522.00
1261.00;2524.00
1262.00;2526.00
1263.00;2528.00
1264.00;2530.00
1265.00;2530.00
1266.00;2535.00
1267.00;2537.00
1268.00;2537.00
1269.00;2541.00
1270.00;2542.00
1271.00;2543.00
1272.00;2547.00
1273.00;2548.00
1274.00;2550.00
1275.00;2551.00
1276.00;2555.00
1277.00;2556.00
1278.00;2558.00
1279.00;2560.00
1280.00;2562.00
1281.00;2564.00
1282.00;2565.00
1283.00;2569.00
1284.00;2570.00
1285.00;2572.00
1286.00;2574.00
1287.00;2576.00
1288.00;2578.00
1289.00;2580.00
1290.00;2581.00
1291.00;2585.00
1292.00;2586.00
1293.00;2587.00
1294.00;2591.00
1295.00;2592.00
1296.00;2594.00
1297.00;2596.00
1298.00;2598.00
1299.00;2600.00
1300.00;2602.00
1301.00;2602.00
1302.00;2607.00
1303.00;2609.00
1304.00;2610.00
1305.00;2611.00
1306.00;2613.00
1307.00;2618.00
1308.00;2616.00
1309.00;2622.00
1310.00;2621.00
1311.00;2625.00
1312.00;2626.00
1313.00;2627.00
1314.00;2631.00
1315.00;2632.00
1316.00;2634.00
1317.00;2636.00
1318.00;2638.00
1319.00;2639.00
1320.00;2643.00
1321.00;2641.00
1322.00;2649.00
1323.00;2648.00
1324.00;2649.00
1325.00;2653.00
1326.00;2653.00
1327.00;2657.00
1328.00;2656.00
1329.00;2659.00
1330.00;2665.00
1331.00;2664.00
1332.00;2666.00
1333.00;2668.00
1334.00;2670.00
1335.00;2669.00
1336.00;2677.00
1337.00;2676.00
1338.00;2678.00
1339.00;2680.00
1340.00;2682.00
1341.00;2684.00
1342.00;2686.00
1343.00;2688.00
1344.00;2690.00
1345.00;2691.00
1346.00;2695.00
1347.00;2695.00
1348.00;2699.00
1349.00;2699.00
1350.00;2702.00
1351.00;2703.00
1352.00;2708.00
1353.00;2708.00
1354.00;2710.00
1355.00;2712.00
1356.00;2714.00
1357.00;2715.00
1358.00;2719.00
1359.00;2720.00
1360.00;2722.00
1361.00;2724.00
1362.00;2724.00
1363.00;2730.00
1364.00;2730.00
1365.00;2732.00
1366.00;2734.00
1367.00;2736.00
1368.00;2738.00
1369.00;2740.00
1370.00;2742.00
1371.00;2744.00
1372.00;2746.00
1373.00;2748.00
1374.00;2750.00
1375.00;2752.00
1376.00;2753.00
1377.00;2757.00
1378.00;2757.00
1379.00;2761.00
1380.00;2762.00
1381.00;2764.00
1382.00;2763.00
1383.00;2771.00
1384.00;2770.00
1385.00;2772.00
1386.00;2774.00
1387.00;2775.00
1388.00;2779.00
1389.00;2779.00
1390.00;2782.00
1391.00;2785.00
1392.00;2786.00
1393.00;2788.00
1394.00;2789.00
1395.00;2793.00
1396.00;2794.00
1397.00;2795.00
1398.00;2797.00
1399.00;2802.00
1400.00;2802.00
1401.00;2804.00
1402.00;2806.00
1403.00;2808.00
1404.00;2810.00
1405.00;2811.00
1406.00;2815.00
1407.00;2815.00
1408.00;2819.00
1409.00;2819.00
1410.00;2823.00
1411.00;2824.00
1412.00;2826.00
1413.00;2828.00
1414.00;2830.00
1415.00;2831.00
1416.00;2835.00
1417.00;2836.00
1418.00;2837.00
1419.00;2841.00
1420.00;2841.00
1421.00;2845.00
1422.00;2846.00
1423.00;2848.00
1424.00;2849.00
1425.00;2851.00
1426.00;2856.00
1427.00;2855.00
1428.00;2859.00
1429.00;2860.00
1430.00;2861.00
1431.00;2865.00
1432.00;2866.00
1433.00;2866.00
1434.00;2872.00
1435.00;2872.00
1436.00;2874.00
1437.00;2876.00
1438.00;2878.00
1439.00;2880.00
1440.00;2882.00
1441.00;2883.00
1442.00;2885.00
1443.00;2890.00
1444.00;2889.00
1445.00;2893.00
1446.00;2894.00
1447.00;2895.00
1448.00;2899.00
1449.00;2900.00
1450.00;2901.00
1451.00;2905.00
1452.00;2905.00
1453.00;2909.00
1454.00;2910.00
1455.00;2912.00
1456.00;2914.00
1457.00;2916.00
1458.00;2918.00
1459.00;2916.00
1460.00;2926.00
1461.00;2922.00
1462.00;2928.00
1463.00;2928.00
1464.00;2929.00
1465.00;2933.00
1466.00;2932.00
1467.00;2938.00
1468.00;2938.00
1469.00;2940.00
1470.00;2942.00
1471.00;2944.00
1472.00;2946.00
1473.00;2948.00
1474.00;2950.00
1475.00;2949.00
1476.00;2956.00
1477.00;2955.00
1478.00;2959.00
1479.00;2961.00
1480.00;2962.00
1481.00;2964.00
1482.00;2966.00
1483.00;2968.00
1484.00;2969.00
1485.00;2971.00
1486.00;2976.00
1487.00;2976.00
1488.00;2978.00
1489.00;2978.00
1490.00;2982.00
1491.00;2985.00
1492.00;2985.00
1493.00;2990.00
1494.00;2989.00
1495.00;2993.00
1496.00;2994.00
1497.00;2996.00
1498.00;2997.00
1499.00;3000.00
1500.00;3003.00
1501.00;3004.00
1502.00;3006.00
1503.00;3008.00
1504.00;3009.00
1505.00;3013.00
1506.00;3014.00
1507.00;3016.00
1508.00;3018.00
1509.00;3019.00
1510.00;3023.00
1511.00;3023.00
1512.00;3026.00
1513.00;3027.00
1514.00;3032.00
1515.00;3032.00
1516.00;3034.00
1517.00;3036.00
1518.00;3038.00
1519.00;3039.00
1520.00;3043.00
1521.00;3044.00
1522.00;3046.00
1523.00;3047.00
1524.00;3051.00
1525.00;3052.00
1526.00;3051.00
1527.00;3057.00
1528.00;3060.00
1529.00;3059.00
1530.00;3063.00
1531.00;3064.00
1532.00;3066.00
1533.00;3068.00
1534.00;3070.00
1535.00;3072.00
1536.00;3071.00
1537.00;3079.00
1538.00;3078.00
1539.00;3080.00
1540.00;3080.00
1541.00;3085.00
1542.00;3087.00
1543.00;3088.00
1544.00;3090.00
1545.00;3092.00
1546.00;3094.00
1547.00;3095.00
1548.00;3099.00
1549.00;3100.00
